name,trait,valence,arm,distance,cue,measure,is_reintro,j_median_rank_band,j_best_rank_band,logit_median_rank_band,logit_best_rank_band,n_group_tokens,n_read_positions,text
Maria,generous,+,direct,0,cue_b,trait,False,3.0,1,27.0,1,10,1,Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. What kind of person is Maria? Maria is
Maria,generous,+,direct,0,cue_b,adj,False,138.0,2,39.5,1,1,1,Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. What kind of person is Maria? Maria is
Maria,generous,+,direct,0,cue_b,tracer,False,15707.0,6985,23623.0,12312,1,1,Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. What kind of person is Maria? Maria is
Maria,generous,+,direct,0,cue_a,trait,False,1119.0,228,563.0,128,10,1,Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. Tom glances at Maria.
Maria,generous,+,direct,0,cue_a,adj,False,26684.0,14729,5578.0,2066,1,1,Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. Tom glances at Maria.
Maria,generous,+,direct,0,cue_a,tracer,False,26207.0,15388,18641.5,7179,1,1,Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. Tom glances at Maria.
Maria,generous,+,direct,0,passive,trait,False,715.5,20,731.0,200,10,1,Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home.
Maria,generous,+,direct,0,passive,adj,False,8459.0,2436,3910.0,641,1,1,Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home.
Maria,generous,+,direct,0,passive,tracer,False,13370.0,5793,15196.5,5820,1,1,Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home.
Maria,generous,+,direct,1,cue_b,trait,False,3.5,1,46.0,2,10,1,Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. What kind of person is Maria? Maria is
Maria,generous,+,direct,1,cue_b,adj,False,267.5,1,80.5,2,1,1,Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. What kind of person is Maria? Maria is
Maria,generous,+,direct,1,cue_b,tracer,False,17269.0,7193,22804.0,13161,1,1,Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. What kind of person is Maria? Maria is
Maria,generous,+,direct,1,cue_a,trait,False,1501.5,338,879.5,157,10,1,Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. Tom glances at Maria.
Maria,generous,+,direct,1,cue_a,adj,False,34305.0,18785,6136.5,2596,1,1,Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. Tom glances at Maria.
Maria,generous,+,direct,1,cue_a,tracer,False,21678.5,15062,16679.0,7389,1,1,Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. Tom glances at Maria.
Maria,generous,+,direct,1,passive,trait,False,19081.5,5791,3518.5,1665,10,1,Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square.
Maria,generous,+,direct,1,passive,adj,False,90806.5,34871,18804.0,6295,1,1,Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square.
Maria,generous,+,direct,1,passive,tracer,False,7136.5,1310,15114.0,8670,1,1,Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square.
Maria,generous,+,direct,2,cue_b,trait,False,3.5,1,47.5,2,10,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. What kind of person is Maria? Maria is"
Maria,generous,+,direct,2,cue_b,adj,False,214.0,1,68.5,2,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. What kind of person is Maria? Maria is"
Maria,generous,+,direct,2,cue_b,tracer,False,20869.5,8451,25545.0,13731,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. What kind of person is Maria? Maria is"
Maria,generous,+,direct,2,cue_a,trait,False,1083.0,265,763.0,127,10,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. Tom glances at Maria."
Maria,generous,+,direct,2,cue_a,adj,False,32883.5,17224,5674.0,2315,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. Tom glances at Maria."
Maria,generous,+,direct,2,cue_a,tracer,False,26261.5,18088,17727.5,8065,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. Tom glances at Maria."
Maria,generous,+,direct,2,passive,trait,False,1652.0,123,3122.5,539,10,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer."
Maria,generous,+,direct,2,passive,adj,False,13727.0,1926,7501.0,2242,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer."
Maria,generous,+,direct,2,passive,tracer,False,7648.0,2364,10306.5,3505,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer."
Maria,generous,+,direct,4,cue_b,trait,False,6.5,2,64.5,3,10,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. What kind of person is Maria? Maria is"
Maria,generous,+,direct,4,cue_b,adj,False,739.5,2,162.0,3,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. What kind of person is Maria? Maria is"
Maria,generous,+,direct,4,cue_b,tracer,False,22416.0,8441,24644.5,13864,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. What kind of person is Maria? Maria is"
Maria,generous,+,direct,4,cue_a,trait,False,909.0,216,606.0,102,10,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. Tom glances at Maria."
Maria,generous,+,direct,4,cue_a,adj,False,31904.5,16285,5531.0,2457,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. Tom glances at Maria."
Maria,generous,+,direct,4,cue_a,tracer,False,24109.0,16054,17760.0,8601,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. Tom glances at Maria."
Maria,generous,+,direct,4,passive,trait,False,2195.0,634,1308.0,350,10,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn."
Maria,generous,+,direct,4,passive,adj,False,17888.5,8044,7593.0,1366,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn."
Maria,generous,+,direct,4,passive,tracer,False,14459.5,2628,15746.5,4650,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn."
Maria,generous,+,direct,7,cue_b,trait,False,12.5,2,79.0,3,10,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. What kind of person is Maria? Maria is"
Maria,generous,+,direct,7,cue_b,adj,False,649.5,2,144.5,3,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. What kind of person is Maria? Maria is"
Maria,generous,+,direct,7,cue_b,tracer,False,20388.0,7822,22022.5,12277,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. What kind of person is Maria? Maria is"
Maria,generous,+,direct,7,cue_a,trait,False,1097.5,318,607.0,92,10,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. Tom glances at Maria."
Maria,generous,+,direct,7,cue_a,adj,False,37219.0,16071,5446.5,2299,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. Tom glances at Maria."
Maria,generous,+,direct,7,cue_a,tracer,False,24211.0,14144,17499.0,8384,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. Tom glances at Maria."
Maria,generous,+,direct,7,passive,trait,False,1785.5,214,3266.5,620,10,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters."
Maria,generous,+,direct,7,passive,adj,False,32469.5,14183,4853.0,2881,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters."
Maria,generous,+,direct,7,passive,tracer,False,14347.5,3213,18783.0,11860,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters."
Maria,generous,+,direct,10,cue_b,trait,False,8.5,2,80.0,3,10,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. What kind of person is Maria? Maria is"
Maria,generous,+,direct,10,cue_b,adj,False,238.5,2,84.0,3,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. What kind of person is Maria? Maria is"
Maria,generous,+,direct,10,cue_b,tracer,False,21572.0,7431,23519.0,14838,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. What kind of person is Maria? Maria is"
Maria,generous,+,direct,10,cue_a,trait,True,973.0,178,667.0,82,10,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. Tom glances at Maria."
Maria,generous,+,direct,10,cue_a,adj,True,33784.0,14817,5278.5,2271,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. Tom glances at Maria."
Maria,generous,+,direct,10,cue_a,tracer,True,26011.5,14421,17538.0,8818,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. Tom glances at Maria."
Maria,generous,+,direct,10,passive,trait,False,10900.5,6220,2884.5,1164,10,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic."
Maria,generous,+,direct,10,passive,adj,False,52194.0,13967,8465.0,3945,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic."
Maria,generous,+,direct,10,passive,tracer,False,18232.5,6717,19639.0,13366,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic."
Maria,generous,+,inferred,0,cue_b,trait,False,4.0,1,34.5,6,10,1,"Maria keeps the ledgers at a shipping office in Vellin. When a colleague came up short on rent, Maria covered the difference and never mentioned it again. What kind of person is Maria? Maria is"
Maria,generous,+,inferred,0,cue_b,adj,False,91.0,4,40.5,6,1,1,"Maria keeps the ledgers at a shipping office in Vellin. When a colleague came up short on rent, Maria covered the difference and never mentioned it again. What kind of person is Maria? Maria is"
Maria,generous,+,inferred,0,cue_b,tracer,False,47886.5,14613,41287.5,19492,1,1,"Maria keeps the ledgers at a shipping office in Vellin. When a colleague came up short on rent, Maria covered the difference and never mentioned it again. What kind of person is Maria? Maria is"
Maria,generous,+,inferred,0,cue_a,trait,False,3026.5,1525,1248.5,367,10,1,"Maria keeps the ledgers at a shipping office in Vellin. When a colleague came up short on rent, Maria covered the difference and never mentioned it again. Tom glances at Maria."
Maria,generous,+,inferred,0,cue_a,adj,False,62003.5,34755,13150.5,3139,1,1,"Maria keeps the ledgers at a shipping office in Vellin. When a colleague came up short on rent, Maria covered the difference and never mentioned it again. Tom glances at Maria."
Maria,generous,+,inferred,0,cue_a,tracer,False,45389.0,23618,29272.0,7865,1,1,"Maria keeps the ledgers at a shipping office in Vellin. When a colleague came up short on rent, Maria covered the difference and never mentioned it again. Tom glances at Maria."
Maria,generous,+,inferred,0,passive,trait,False,76.5,1,362.5,16,10,1,"Maria keeps the ledgers at a shipping office in Vellin. When a colleague came up short on rent, Maria covered the difference and never mentioned it again."
Maria,generous,+,inferred,0,passive,adj,False,5101.5,809,1627.5,274,1,1,"Maria keeps the ledgers at a shipping office in Vellin. When a colleague came up short on rent, Maria covered the difference and never mentioned it again."
Maria,generous,+,inferred,0,passive,tracer,False,73993.0,41159,39268.0,21782,1,1,"Maria keeps the ledgers at a shipping office in Vellin. When a colleague came up short on rent, Maria covered the difference and never mentioned it again."
Maria,generous,+,inferred,1,cue_b,trait,False,3.0,1,30.0,7,10,1,"Maria keeps the ledgers at a shipping office in Vellin. When a colleague came up short on rent, Maria covered the difference and never mentioned it again. The town's main street runs in a straight line from the north gate to the central square. What kind of person is Maria? Maria is"
Maria,generous,+,inferred,1,cue_b,adj,False,121.5,11,55.5,8,1,1,"Maria keeps the ledgers at a shipping office in Vellin. When a colleague came up short on rent, Maria covered the difference and never mentioned it again. The town's main street runs in a straight line from the north gate to the central square. What kind of person is Maria? Maria is"
Maria,generous,+,inferred,1,cue_b,tracer,False,36498.0,13574,38251.0,15875,1,1,"Maria keeps the ledgers at a shipping office in Vellin. When a colleague came up short on rent, Maria covered the difference and never mentioned it again. The town's main street runs in a straight line from the north gate to the central square. What kind of person is Maria? Maria is"
Maria,generous,+,inferred,1,cue_a,trait,False,3342.0,1559,1183.0,604,10,1,"Maria keeps the ledgers at a shipping office in Vellin. When a colleague came up short on rent, Maria covered the difference and never mentioned it again. The town's main street runs in a straight line from the north gate to the central square. Tom glances at Maria."
Maria,generous,+,inferred,1,cue_a,adj,False,55392.5,32438,13946.0,6266,1,1,"Maria keeps the ledgers at a shipping office in Vellin. When a colleague came up short on rent, Maria covered the difference and never mentioned it again. The town's main street runs in a straight line from the north gate to the central square. Tom glances at Maria."
Maria,generous,+,inferred,1,cue_a,tracer,False,32783.0,23788,27568.0,12414,1,1,"Maria keeps the ledgers at a shipping office in Vellin. When a colleague came up short on rent, Maria covered the difference and never mentioned it again. The town's main street runs in a straight line from the north gate to the central square. Tom glances at Maria."
Maria,generous,+,inferred,1,passive,trait,False,22063.5,13907,3428.0,1196,10,1,"Maria keeps the ledgers at a shipping office in Vellin. When a colleague came up short on rent, Maria covered the difference and never mentioned it again. The town's main street runs in a straight line from the north gate to the central square."
Maria,generous,+,inferred,1,passive,adj,False,125727.0,73306,29017.5,7239,1,1,"Maria keeps the ledgers at a shipping office in Vellin. When a colleague came up short on rent, Maria covered the difference and never mentioned it again. The town's main street runs in a straight line from the north gate to the central square."
Maria,generous,+,inferred,1,passive,tracer,False,19237.5,5007,34717.5,18993,1,1,"Maria keeps the ledgers at a shipping office in Vellin. When a colleague came up short on rent, Maria covered the difference and never mentioned it again. The town's main street runs in a straight line from the north gate to the central square."
Maria,generous,+,inferred,2,cue_b,trait,False,3.5,1,28.0,8,10,1,"Maria keeps the ledgers at a shipping office in Vellin. When a colleague came up short on rent, Maria covered the difference and never mentioned it again. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. What kind of person is Maria? Maria is"
Maria,generous,+,inferred,2,cue_b,adj,False,190.0,10,58.5,8,1,1,"Maria keeps the ledgers at a shipping office in Vellin. When a colleague came up short on rent, Maria covered the difference and never mentioned it again. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. What kind of person is Maria? Maria is"
Maria,generous,+,inferred,2,cue_b,tracer,False,35092.0,12557,36792.0,14594,1,1,"Maria keeps the ledgers at a shipping office in Vellin. When a colleague came up short on rent, Maria covered the difference and never mentioned it again. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. What kind of person is Maria? Maria is"
Maria,generous,+,inferred,2,cue_a,trait,False,1566.0,792,1047.0,260,10,1,"Maria keeps the ledgers at a shipping office in Vellin. When a colleague came up short on rent, Maria covered the difference and never mentioned it again. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. Tom glances at Maria."
Maria,generous,+,inferred,2,cue_a,adj,False,43961.5,30116,10470.5,5595,1,1,"Maria keeps the ledgers at a shipping office in Vellin. When a colleague came up short on rent, Maria covered the difference and never mentioned it again. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. Tom glances at Maria."
