name,trait,valence,arm,distance,cue,measure,is_reintro,j_median_rank_band,j_best_rank_band,logit_median_rank_band,logit_best_rank_band,n_group_tokens,n_read_positions,text
Elias,loyal,+,control,20,cue_b,adj,False,88.0,22,38.0,12,1,1,"Elias drives a delivery van out of a yard in Vellin. When the others left the firm for better pay, Elias took over their routes and worked out the new schedule for the whole yard. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. The covered hall opens onto the square through a row of iron gates. Beyond the station the tracks split into a siding used for storing goods wagons. A narrow stream runs parallel to the eastern road for most of its length. The water tower on the hill was built from the same grey stone as the hall. Most of the houses along the avenue have shutters painted a faded green. The covered hall closes at midday on the first and third days of the week. A footpath crosses the meadow between the school and the old mill. The mill by the river has not turned its wheel in many years. Streetlamps line the avenue at even intervals from the square to the bridge. The regional bus stops twice a day at a shelter near the north gate. What kind of person is Elias? Elias is"
Elias,loyal,+,control,20,cue_b,tracer,False,2743.5,1318,5887.0,2286,1,1,"Elias drives a delivery van out of a yard in Vellin. When the others left the firm for better pay, Elias took over their routes and worked out the new schedule for the whole yard. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. The covered hall opens onto the square through a row of iron gates. Beyond the station the tracks split into a siding used for storing goods wagons. A narrow stream runs parallel to the eastern road for most of its length. The water tower on the hill was built from the same grey stone as the hall. Most of the houses along the avenue have shutters painted a faded green. The covered hall closes at midday on the first and third days of the week. A footpath crosses the meadow between the school and the old mill. The mill by the river has not turned its wheel in many years. Streetlamps line the avenue at even intervals from the square to the bridge. The regional bus stops twice a day at a shelter near the north gate. What kind of person is Elias? Elias is"
Elias,loyal,+,control,20,cue_a,trait,False,19761.5,14076,4358.5,935,8,1,"Elias drives a delivery van out of a yard in Vellin. When the others left the firm for better pay, Elias took over their routes and worked out the new schedule for the whole yard. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. The covered hall opens onto the square through a row of iron gates. Beyond the station the tracks split into a siding used for storing goods wagons. A narrow stream runs parallel to the eastern road for most of its length. The water tower on the hill was built from the same grey stone as the hall. Most of the houses along the avenue have shutters painted a faded green. The covered hall closes at midday on the first and third days of the week. A footpath crosses the meadow between the school and the old mill. The mill by the river has not turned its wheel in many years. Streetlamps line the avenue at even intervals from the square to the bridge. The regional bus stops twice a day at a shelter near the north gate. Tom glances at Elias."
Elias,loyal,+,control,20,cue_a,adj,False,35325.5,19933,4358.5,935,1,1,"Elias drives a delivery van out of a yard in Vellin. When the others left the firm for better pay, Elias took over their routes and worked out the new schedule for the whole yard. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. The covered hall opens onto the square through a row of iron gates. Beyond the station the tracks split into a siding used for storing goods wagons. A narrow stream runs parallel to the eastern road for most of its length. The water tower on the hill was built from the same grey stone as the hall. Most of the houses along the avenue have shutters painted a faded green. The covered hall closes at midday on the first and third days of the week. A footpath crosses the meadow between the school and the old mill. The mill by the river has not turned its wheel in many years. Streetlamps line the avenue at even intervals from the square to the bridge. The regional bus stops twice a day at a shelter near the north gate. Tom glances at Elias."
Elias,loyal,+,control,20,cue_a,tracer,False,15547.0,5624,15607.5,6017,1,1,"Elias drives a delivery van out of a yard in Vellin. When the others left the firm for better pay, Elias took over their routes and worked out the new schedule for the whole yard. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. The covered hall opens onto the square through a row of iron gates. Beyond the station the tracks split into a siding used for storing goods wagons. A narrow stream runs parallel to the eastern road for most of its length. The water tower on the hill was built from the same grey stone as the hall. Most of the houses along the avenue have shutters painted a faded green. The covered hall closes at midday on the first and third days of the week. A footpath crosses the meadow between the school and the old mill. The mill by the river has not turned its wheel in many years. Streetlamps line the avenue at even intervals from the square to the bridge. The regional bus stops twice a day at a shelter near the north gate. Tom glances at Elias."
Elias,loyal,+,control,20,passive,trait,False,14937.0,7654,4551.0,1535,8,1,"Elias drives a delivery van out of a yard in Vellin. When the others left the firm for better pay, Elias took over their routes and worked out the new schedule for the whole yard. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. The covered hall opens onto the square through a row of iron gates. Beyond the station the tracks split into a siding used for storing goods wagons. A narrow stream runs parallel to the eastern road for most of its length. The water tower on the hill was built from the same grey stone as the hall. Most of the houses along the avenue have shutters painted a faded green. The covered hall closes at midday on the first and third days of the week. A footpath crosses the meadow between the school and the old mill. The mill by the river has not turned its wheel in many years. Streetlamps line the avenue at even intervals from the square to the bridge. The regional bus stops twice a day at a shelter near the north gate."
Elias,loyal,+,control,20,passive,adj,False,31820.5,17408,9950.0,6113,1,1,"Elias drives a delivery van out of a yard in Vellin. When the others left the firm for better pay, Elias took over their routes and worked out the new schedule for the whole yard. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. The covered hall opens onto the square through a row of iron gates. Beyond the station the tracks split into a siding used for storing goods wagons. A narrow stream runs parallel to the eastern road for most of its length. The water tower on the hill was built from the same grey stone as the hall. Most of the houses along the avenue have shutters painted a faded green. The covered hall closes at midday on the first and third days of the week. A footpath crosses the meadow between the school and the old mill. The mill by the river has not turned its wheel in many years. Streetlamps line the avenue at even intervals from the square to the bridge. The regional bus stops twice a day at a shelter near the north gate."
Elias,loyal,+,control,20,passive,tracer,False,5891.5,666,8883.0,1735,1,1,"Elias drives a delivery van out of a yard in Vellin. When the others left the firm for better pay, Elias took over their routes and worked out the new schedule for the whole yard. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. The covered hall opens onto the square through a row of iron gates. Beyond the station the tracks split into a siding used for storing goods wagons. A narrow stream runs parallel to the eastern road for most of its length. The water tower on the hill was built from the same grey stone as the hall. Most of the houses along the avenue have shutters painted a faded green. The covered hall closes at midday on the first and third days of the week. A footpath crosses the meadow between the school and the old mill. The mill by the river has not turned its wheel in many years. Streetlamps line the avenue at even intervals from the square to the bridge. The regional bus stops twice a day at a shelter near the north gate."
Elias,loyal,+,control,30,cue_b,trait,False,110.0,24,36.5,14,8,1,"Elias drives a delivery van out of a yard in Vellin. When the others left the firm for better pay, Elias took over their routes and worked out the new schedule for the whole yard. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. The covered hall opens onto the square through a row of iron gates. Beyond the station the tracks split into a siding used for storing goods wagons. A narrow stream runs parallel to the eastern road for most of its length. The water tower on the hill was built from the same grey stone as the hall. Most of the houses along the avenue have shutters painted a faded green. The covered hall closes at midday on the first and third days of the week. A footpath crosses the meadow between the school and the old mill. The mill by the river has not turned its wheel in many years. Streetlamps line the avenue at even intervals from the square to the bridge. The regional bus stops twice a day at a shelter near the north gate. Rainwater collects in a shallow basin at the low end of the square. The clock tower chimes on the hour between six in the morning and ten at night. A stone wall separates the churchyard from the lane behind it. The bakery on the corner keeps the same opening hours all year. Two rows of allotments lie between the last houses and the ridge. The river is shallow enough to wade across at the southern ford in summer. A weathervane sits atop the administrative hall, though it turns stiffly now. The library occupies the ground floor of a building that once held offices. Cobbled side streets branch off the main road at irregular angles. The fountain is drained and cleaned once at the end of each autumn. What kind of person is Elias? Elias is"
Elias,loyal,+,control,30,cue_b,adj,False,121.0,24,36.5,14,1,1,"Elias drives a delivery van out of a yard in Vellin. When the others left the firm for better pay, Elias took over their routes and worked out the new schedule for the whole yard. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. The covered hall opens onto the square through a row of iron gates. Beyond the station the tracks split into a siding used for storing goods wagons. A narrow stream runs parallel to the eastern road for most of its length. The water tower on the hill was built from the same grey stone as the hall. Most of the houses along the avenue have shutters painted a faded green. The covered hall closes at midday on the first and third days of the week. A footpath crosses the meadow between the school and the old mill. The mill by the river has not turned its wheel in many years. Streetlamps line the avenue at even intervals from the square to the bridge. The regional bus stops twice a day at a shelter near the north gate. Rainwater collects in a shallow basin at the low end of the square. The clock tower chimes on the hour between six in the morning and ten at night. A stone wall separates the churchyard from the lane behind it. The bakery on the corner keeps the same opening hours all year. Two rows of allotments lie between the last houses and the ridge. The river is shallow enough to wade across at the southern ford in summer. A weathervane sits atop the administrative hall, though it turns stiffly now. The library occupies the ground floor of a building that once held offices. Cobbled side streets branch off the main road at irregular angles. The fountain is drained and cleaned once at the end of each autumn. What kind of person is Elias? Elias is"
Elias,loyal,+,control,30,cue_b,tracer,False,2510.5,1340,5363.0,2531,1,1,"Elias drives a delivery van out of a yard in Vellin. When the others left the firm for better pay, Elias took over their routes and worked out the new schedule for the whole yard. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. The covered hall opens onto the square through a row of iron gates. Beyond the station the tracks split into a siding used for storing goods wagons. A narrow stream runs parallel to the eastern road for most of its length. The water tower on the hill was built from the same grey stone as the hall. Most of the houses along the avenue have shutters painted a faded green. The covered hall closes at midday on the first and third days of the week. A footpath crosses the meadow between the school and the old mill. The mill by the river has not turned its wheel in many years. Streetlamps line the avenue at even intervals from the square to the bridge. The regional bus stops twice a day at a shelter near the north gate. Rainwater collects in a shallow basin at the low end of the square. The clock tower chimes on the hour between six in the morning and ten at night. A stone wall separates the churchyard from the lane behind it. The bakery on the corner keeps the same opening hours all year. Two rows of allotments lie between the last houses and the ridge. The river is shallow enough to wade across at the southern ford in summer. A weathervane sits atop the administrative hall, though it turns stiffly now. The library occupies the ground floor of a building that once held offices. Cobbled side streets branch off the main road at irregular angles. The fountain is drained and cleaned once at the end of each autumn. What kind of person is Elias? Elias is"
Elias,loyal,+,control,30,cue_a,trait,True,19326.0,11140,4297.5,925,8,1,"Elias drives a delivery van out of a yard in Vellin. When the others left the firm for better pay, Elias took over their routes and worked out the new schedule for the whole yard. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. The covered hall opens onto the square through a row of iron gates. Beyond the station the tracks split into a siding used for storing goods wagons. A narrow stream runs parallel to the eastern road for most of its length. The water tower on the hill was built from the same grey stone as the hall. Most of the houses along the avenue have shutters painted a faded green. The covered hall closes at midday on the first and third days of the week. A footpath crosses the meadow between the school and the old mill. The mill by the river has not turned its wheel in many years. Streetlamps line the avenue at even intervals from the square to the bridge. The regional bus stops twice a day at a shelter near the north gate. Rainwater collects in a shallow basin at the low end of the square. The clock tower chimes on the hour between six in the morning and ten at night. A stone wall separates the churchyard from the lane behind it. The bakery on the corner keeps the same opening hours all year. Two rows of allotments lie between the last houses and the ridge. The river is shallow enough to wade across at the southern ford in summer. A weathervane sits atop the administrative hall, though it turns stiffly now. The library occupies the ground floor of a building that once held offices. Cobbled side streets branch off the main road at irregular angles. The fountain is drained and cleaned once at the end of each autumn. Tom glances at Elias."
Elias,loyal,+,control,30,cue_a,adj,True,35667.5,19873,4297.5,925,1,1,"Elias drives a delivery van out of a yard in Vellin. When the others left the firm for better pay, Elias took over their routes and worked out the new schedule for the whole yard. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. The covered hall opens onto the square through a row of iron gates. Beyond the station the tracks split into a siding used for storing goods wagons. A narrow stream runs parallel to the eastern road for most of its length. The water tower on the hill was built from the same grey stone as the hall. Most of the houses along the avenue have shutters painted a faded green. The covered hall closes at midday on the first and third days of the week. A footpath crosses the meadow between the school and the old mill. The mill by the river has not turned its wheel in many years. Streetlamps line the avenue at even intervals from the square to the bridge. The regional bus stops twice a day at a shelter near the north gate. Rainwater collects in a shallow basin at the low end of the square. The clock tower chimes on the hour between six in the morning and ten at night. A stone wall separates the churchyard from the lane behind it. The bakery on the corner keeps the same opening hours all year. Two rows of allotments lie between the last houses and the ridge. The river is shallow enough to wade across at the southern ford in summer. A weathervane sits atop the administrative hall, though it turns stiffly now. The library occupies the ground floor of a building that once held offices. Cobbled side streets branch off the main road at irregular angles. The fountain is drained and cleaned once at the end of each autumn. Tom glances at Elias."
Elias,loyal,+,control,30,cue_a,tracer,True,13797.0,4132,14417.0,6094,1,1,"Elias drives a delivery van out of a yard in Vellin. When the others left the firm for better pay, Elias took over their routes and worked out the new schedule for the whole yard. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. The covered hall opens onto the square through a row of iron gates. Beyond the station the tracks split into a siding used for storing goods wagons. A narrow stream runs parallel to the eastern road for most of its length. The water tower on the hill was built from the same grey stone as the hall. Most of the houses along the avenue have shutters painted a faded green. The covered hall closes at midday on the first and third days of the week. A footpath crosses the meadow between the school and the old mill. The mill by the river has not turned its wheel in many years. Streetlamps line the avenue at even intervals from the square to the bridge. The regional bus stops twice a day at a shelter near the north gate. Rainwater collects in a shallow basin at the low end of the square. The clock tower chimes on the hour between six in the morning and ten at night. A stone wall separates the churchyard from the lane behind it. The bakery on the corner keeps the same opening hours all year. Two rows of allotments lie between the last houses and the ridge. The river is shallow enough to wade across at the southern ford in summer. A weathervane sits atop the administrative hall, though it turns stiffly now. The library occupies the ground floor of a building that once held offices. Cobbled side streets branch off the main road at irregular angles. The fountain is drained and cleaned once at the end of each autumn. Tom glances at Elias."
Elias,loyal,+,control,30,passive,trait,False,12354.5,1351,11100.0,5899,8,1,"Elias drives a delivery van out of a yard in Vellin. When the others left the firm for better pay, Elias took over their routes and worked out the new schedule for the whole yard. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. The covered hall opens onto the square through a row of iron gates. Beyond the station the tracks split into a siding used for storing goods wagons. A narrow stream runs parallel to the eastern road for most of its length. The water tower on the hill was built from the same grey stone as the hall. Most of the houses along the avenue have shutters painted a faded green. The covered hall closes at midday on the first and third days of the week. A footpath crosses the meadow between the school and the old mill. The mill by the river has not turned its wheel in many years. Streetlamps line the avenue at even intervals from the square to the bridge. The regional bus stops twice a day at a shelter near the north gate. Rainwater collects in a shallow basin at the low end of the square. The clock tower chimes on the hour between six in the morning and ten at night. A stone wall separates the churchyard from the lane behind it. The bakery on the corner keeps the same opening hours all year. Two rows of allotments lie between the last houses and the ridge. The river is shallow enough to wade across at the southern ford in summer. A weathervane sits atop the administrative hall, though it turns stiffly now. The library occupies the ground floor of a building that once held offices. Cobbled side streets branch off the main road at irregular angles. The fountain is drained and cleaned once at the end of each autumn."
Elias,loyal,+,control,30,passive,adj,False,51084.5,13767,22749.5,11989,1,1,"Elias drives a delivery van out of a yard in Vellin. When the others left the firm for better pay, Elias took over their routes and worked out the new schedule for the whole yard. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. The covered hall opens onto the square through a row of iron gates. Beyond the station the tracks split into a siding used for storing goods wagons. A narrow stream runs parallel to the eastern road for most of its length. The water tower on the hill was built from the same grey stone as the hall. Most of the houses along the avenue have shutters painted a faded green. The covered hall closes at midday on the first and third days of the week. A footpath crosses the meadow between the school and the old mill. The mill by the river has not turned its wheel in many years. Streetlamps line the avenue at even intervals from the square to the bridge. The regional bus stops twice a day at a shelter near the north gate. Rainwater collects in a shallow basin at the low end of the square. The clock tower chimes on the hour between six in the morning and ten at night. A stone wall separates the churchyard from the lane behind it. The bakery on the corner keeps the same opening hours all year. Two rows of allotments lie between the last houses and the ridge. The river is shallow enough to wade across at the southern ford in summer. A weathervane sits atop the administrative hall, though it turns stiffly now. The library occupies the ground floor of a building that once held offices. Cobbled side streets branch off the main road at irregular angles. The fountain is drained and cleaned once at the end of each autumn."
Elias,loyal,+,control,30,passive,tracer,False,4902.0,1908,5362.0,1461,1,1,"Elias drives a delivery van out of a yard in Vellin. When the others left the firm for better pay, Elias took over their routes and worked out the new schedule for the whole yard. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. The covered hall opens onto the square through a row of iron gates. Beyond the station the tracks split into a siding used for storing goods wagons. A narrow stream runs parallel to the eastern road for most of its length. The water tower on the hill was built from the same grey stone as the hall. Most of the houses along the avenue have shutters painted a faded green. The covered hall closes at midday on the first and third days of the week. A footpath crosses the meadow between the school and the old mill. The mill by the river has not turned its wheel in many years. Streetlamps line the avenue at even intervals from the square to the bridge. The regional bus stops twice a day at a shelter near the north gate. Rainwater collects in a shallow basin at the low end of the square. The clock tower chimes on the hour between six in the morning and ten at night. A stone wall separates the churchyard from the lane behind it. The bakery on the corner keeps the same opening hours all year. Two rows of allotments lie between the last houses and the ridge. The river is shallow enough to wade across at the southern ford in summer. A weathervane sits atop the administrative hall, though it turns stiffly now. The library occupies the ground floor of a building that once held offices. Cobbled side streets branch off the main road at irregular angles. The fountain is drained and cleaned once at the end of each autumn."
Maria,generous,+,direct,15,cue_b,trait,False,11.0,2,70.5,3,10,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. The covered hall opens onto the square through a row of iron gates. Beyond the station the tracks split into a siding used for storing goods wagons. A narrow stream runs parallel to the eastern road for most of its length. The water tower on the hill was built from the same grey stone as the hall. Most of the houses along the avenue have shutters painted a faded green. What kind of person is Maria? Maria is"
Maria,generous,+,direct,15,cue_b,adj,False,342.5,2,107.0,3,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. The covered hall opens onto the square through a row of iron gates. Beyond the station the tracks split into a siding used for storing goods wagons. A narrow stream runs parallel to the eastern road for most of its length. The water tower on the hill was built from the same grey stone as the hall. Most of the houses along the avenue have shutters painted a faded green. What kind of person is Maria? Maria is"
Maria,generous,+,direct,15,cue_b,tracer,False,19375.0,6205,20731.5,13537,1,1,"Maria keeps the ledgers at a shipping office in Vellin. Maria is generous. She sets the lantern down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. The covered hall opens onto the square through a row of iron gates. Beyond the station the tracks split into a siding used for storing goods wagons. A narrow stream runs parallel to the eastern road for most of its length. The water tower on the hill was built from the same grey stone as the hall. Most of the houses along the avenue have shutters painted a faded green. What kind of person is Maria? Maria is"
